t,M,central_I,tau
291.25,166.87310701767126,1.0,22.327307076584933
291.5,166.8731070246369,1.0,22.32730707844474
291.75,166.87310703151687,1.0,22.32730708028167
292.0,166.8731070383123,1.0,22.32730708209603
292.25,166.8731070450241,1.0,22.327307083888062
292.5,166.87310705165342,1.0,22.327307085658067
292.75,166.87310705820124,1.0,22.327307087406318
293.0,166.87310706466855,1.0,22.32730708913307
293.25,166.87310707105638,1.0,22.327307090838598
293.5,166.87310707736572,1.0,22.32730709252317
293.75,166.87310708359746,1.0,22.32730709418703
294.0,166.87310708975264,1.0,22.327307095830445
294.25,166.87310709583215,1.0,22.327307097453655
294.5,166.87310710183698,1.0,22.327307099056927
294.75,166.87310710776808,1.0,22.327307100640514
295.0,166.87310711362625,1.0,22.327307102204625
295.25,166.87310711941248,1.0,22.327307103749533
295.5,166.8731071251276,1.0,22.32730710527545
295.75,166.87310713077252,1.0,22.32730710678263
296.0,166.87310713634815,1.0,22.327307108271306
296.25,166.87310714185531,1.0,22.3273071097417
296.5,166.87310714729483,1.0,22.327307111194035
296.75,166.87310715266753,1.0,22.327307112628528
297.0,166.8731071579743,1.0,22.327307114045418
297.25,166.87310716321585,1.0,22.3273071154449
297.5,166.87310716839312,1.0,22.327307116827214
297.75,166.8731071735068,1.0,22.327307118192554
298.0,166.87310717855775,1.0,22.327307119541135
298.25,166.87310718354667,1.0,22.327307120873165
298.5,166.87310718847436,1.0,22.327307122188845
298.75,166.87310719334158,1.0,22.327307123488378
299.0,166.87310719814906,1.0,22.32730712477196
299.25,166.8731072028976,1.0,22.327307126039802
299.5,166.87310720758782,1.0,22.32730712729208
299.75,166.87310721222053,1.0,22.327307128529
300.0,166.87310721679637,1.0,22.327307129750736
300.25,166.8731072213161,1.0,22.32730713095749
300.5,166.87310722578042,1.0,22.32730713214945
300.75,166.87310723018996,1.0,22.327307133326784
301.0,166.87310723454542,1.0,22.327307134489676
301.25,166.87310723884747,1.0,22.32730713563831
301.5,166.8731072430968,1.0,22.32730713677287
301.75,166.87310724729394,1.0,22.327307137893495
302.0,166.8731072514397,1.0,22.3273071390004
302.25,166.8731072555346,1.0,22.327307140093723
302.5,166.87310725957934,1.0,22.32730714117366
302.75,166.8731072635744,1.0,22.327307142240333
303.0,166.8731072675206,1.0,22.32730714329395
303.25,166.8731072714184,1.0,22.327307144334654
303.5,166.8731072752684,1.0,22.327307145362592
303.75,166.87310727907123,1.0,22.327307146377937
304.0,166.8731072828275,1.0,22.32730714738085
304.25,166.87310728653773,1.0,22.327307148371467
304.5,166.87310729020248,1.0,22.327307149349945
304.75,166.87310729382233,1.0,22.327307150316432
305.0,166.8731072973979,1.0,22.3273071512711
305.25,166.87310730092958,1.0,22.327307152214047
305.5,166.87310730441806,1.0,22.327307153145462
305.75,166.8731073078638,1.0,22.32730715406546
306.0,166.87310731126735,1.0,22.3273071549742
306.25,166.87310731462918,1.0,22.3273071558718
306.5,166.87310731794986,1.0,22.327307156758412
306.75,166.87310732122992,1.0,22.327307157634177
307.0,166.8731073244698,1.0,22.327307158499217
307.25,166.87310732766997,1.0,22.32730715935365
307.5,166.87310733083103,1.0,22.327307160197645
307.75,166.87310733395339,1.0,22.327307161031303
308.0,166.87310733703748,1.0,22.327307161854748
308.25,166.87310734008383,1.0,22.327307162668117
308.5,166.87310734309295,1.0,22.32730716347154
308.75,166.8731073460652,1.0,22.327307164265125
309.0,166.8731073490011,1.0,22.327307165048996
309.25,166.87310735190107,1.0,22.32730716582328
309.5,166.87310735476555,1.0,22.32730716658809
309.75,166.87310735759502,1.0,22.327307167343548
310.0,166.87310736038984,1.0,22.327307168089757
310.25,166.8731073631505,1.0,22.327307168826845
310.5,166.8731073658774,1.0,22.327307169554917
310.75,166.87310736857089,1.0,22.327307170274068
311.0,166.87310737123147,1.0,22.32730717098444
311.25,166.8731073738595,1.0,22.32730717168612
311.5,166.8731073764554,1.0,22.327307172379214
311.75,166.8731073790196,1.0,22.327307173063843
312.0,166.87310738155242,1.0,22.3273071737401
312.25,166.87310738405426,1.0,22.327307174408084
312.5,166.87310738652553,1.0,22.327307175067908
312.75,166.87310738896656,1.0,22.327307175719657
313.0,166.87310739137777,1.0,22.32730717636344
313.25,166.87310739375954,1.0,22.327307176999366
313.5,166.87310739611218,1.0,22.327307177627514
313.75,166.87310739843605,1.0,22.327307178247978
314.0,166.8731074007315,1.0,22.32730717886086
314.25,166.87310740299893,1.0,22.327307179466253
314.5,166.87310740523867,1.0,22.327307180064256
314.75,166.87310740745107,1.0,22.327307180654962
315.0,166.87310740963642,1.0,22.327307181238442
315.25,166.87310741179505,1.0,22.327307181814792
315.5,166.8731074139273,1.0,22.327307182384097
315.75,166.87310741603352,1.0,22.327307182946452
316.0,166.87310741811405,1.0,22.327307183501944
316.25,166.8731074201691,1.0,22.32730718405064
316.5,166.8731074221991,1.0,22.32730718459264
316.75,166.8731074242043,1.0,22.327307185128028
317.0,166.87310742618502,1.0,22.32730718565687
317.25,166.87310742814157,1.0,22.327307186179265
317.5,166.8731074300742,1.0,22.327307186695275
317.75,166.87310743198327,1.0,22.327307187204987
318.0,166.873107433869,1.0,22.32730718770847
318.25,166.87310743573175,1.0,22.32730718820582
318.5,166.87310743757172,1.0,22.327307188697084
318.75,166.87310743938926,1.0,22.327307189182363
319.0,166.87310744118463,1.0,22.32730718966172
319.25,166.8731074429581,1.0,22.32730719013523
319.5,166.8731074447099,1.0,22.327307190602955
319.75,166.87310744644026,1.0,22.327307191064957
320.0,166.87310744814963,1.0,22.327307191521353
320.25,166.87310744983807,1.0,22.327307191972167
320.5,166.87310745150592,1.0,22.327307192417475
320.75,166.87310745315347,1.0,22.327307192857365
321.0,166.87310745478086,1.0,22.327307193291876
321.25,166.87310745638842,1.0,22.327307193721087
321.5,166.8731074579764,1.0,22.32730719414507
321.75,166.873107459545,1.0,22.327307194563883
322.0,166.8731074610945,1.0,22.327307194977593
322.25,166.873107462625,1.0,22.327307195386233
322.5,166.87310746413692,1.0,22.327307195789913
322.75,166.87310746563037,1.0,22.32730719618866
323.0,166.87310746710568,1.0,22.327307196582563
323.25,166.87310746856292,1.0,22.327307196971642
323.5,166.87310747000248,1.0,22.327307197356
323.75,166.87310747142442,1.0,22.327307197735653
324.0,166.87310747282908,1.0,22.32730719811069
324.25,166.87310747421657,1.0,22.327307198481147
324.5,166.87310747558718,1.0,22.327307198847095
324.75,166.87310747694107,1.0,22.327307199208583
325.0,166.87310747827848,1.0,22.32730719956567
325.25,166.87310747959958,1.0,22.327307199918398
325.5,166.8731074809046,1.0,22.32730720026683
325.75,166.8731074821937,1.0,22.327307200611013
326.0,166.87310748346715,1.0,22.327307200951026
326.25,166.873107484725,1.0,22.32730720128687
326.5,166.87310748596758,1.0,22.327307201618634
326.75,166.873107487195,1.0,22.32730720194635
327.0,166.8731074884075,1.0,22.327307202270084
327.25,166.87310748960522,1.0,22.32730720258987
327.5,166.87310749078836,1.0,22.327307202905764
327.75,166.8731074919571,1.0,22.327307203217813
328.0,166.87310749311155,1.0,22.32730720352605
328.25,166.873107494252,1.0,22.327307203830546
328.5,166.87310749537858,1.0,22.32730720413134
328.75,166.8731074964914,1.0,22.32730720442846
329.0,166.8731074975907,1.0,22.32730720472197
329.25,166.87310749867657,1.0,22.327307205011895
329.5,166.87310749974927,1.0,22.327307205298304
329.75,166.87310750080889,1.0,22.327307205581217
330.0,166.8731075018556,1.0,22.327307205860684
330.25,166.8731075028896,1.0,22.327307206136766
330.5,166.87310750391103,1.0,22.32730720640948
330.75,166.87310750491997,1.0,22.327307206678864
331.0,166.87310750591672,1.0,22.327307206944994
331.25,166.8731075069013,1.0,22.327307207207877
331.5,166.8731075078739,1.0,22.327307207467555
331.75,166.87310750883466,1.0,22.327307207724076
332.0,166.87310750978372,1.0,22.32730720797747
332.25,166.87310751072127,1.0,22.327307208227793
332.5,166.8731075116474,1.0,22.327307208475066
332.75,166.87310751256226,1.0,22.32730720871933
333.0,166.87310751346598,1.0,22.327307208960626
333.25,166.87310751435876,1.0,22.327307209198995
333.5,166.87310751524063,1.0,22.327307209434448
333.75,166.8731075161118,1.0,22.327307209667044
334.0,166.87310751697237,1.0,22.32730720989682
334.25,166.8731075178225,1.0,22.3273072101238
334.5,166.87310751866227,1.0,22.327307210348014
334.75,166.87310751949184,1.0,22.327307210569508
335.0,166.8731075203113,1.0,22.3273072107883
335.25,166.87310752112083,1.0,22.327307211004445
335.5,166.87310752192047,1.0,22.327307211217946
335.75,166.87310752271048,1.0,22.327307211428877
336.0,166.87310752349083,1.0,22.32730721163723
336.25,166.87310752426168,1.0,22.327307211843042
336.5,166.8731075250232,1.0,22.32730721204636
336.75,166.87310752577542,1.0,22.327307212247206
337.0,166.87310752651857,1.0,22.327307212445625
337.25,166.87310752725267,1.0,22.327307212641628
337.5,166.87310752797782,1.0,22.32730721283524
337.75,166.87310752869416,1.0,22.3273072130265
338.0,166.8731075294018,1.0,22.32730721321544
338.25,166.87310753010087,1.0,22.327307213402086
338.5,166.87310753079146,1.0,22.327307213586472
338.75,166.87310753147364,1.0,22.327307213768613
339.0,166.87310753214751,1.0,22.327307213948536
339.25,166.87310753281324,1.0,22.327307214126282
339.5,166.87310753347083,1.0,22.327307214301854
339.75,166.8731075341205,1.0,22.327307214475315
340.0,166.87310753476225,1.0,22.327307214646662
340.25,166.8731075353962,1.0,22.327307214815924
340.5,166.87310753602247,1.0,22.32730721498314
340.75,166.87310753664116,1.0,22.327307215148327
341.0,166.87310753725228,1.0,22.327307215311492
341.25,166.87310753785601,1.0,22.32730721547269
341.5,166.87310753845242,1.0,22.327307215631926
341.75,166.87310753904157,1.0,22.327307215789226
342.0,166.87310753962356,1.0,22.327307215944618
342.25,166.87310754019853,1.0,22.32730721609813
342.5,166.8731075407665,1.0,22.327307216249782
342.75,166.87310754132758,1.0,22.327307216399586
343.0,166.87310754188184,1.0,22.32730721654757
343.25,166.8731075424294,1.0,22.32730721669377
343.5,166.87310754297027,1.0,22.32730721683818
343.75,166.8731075435046,1.0,22.32730721698084
344.0,166.87310754403245,1.0,22.327307217121778
344.25,166.87310754455393,1.0,22.327307217261012
344.5,166.87310754506905,1.0,22.32730721739855
344.75,166.87310754557797,1.0,22.327307217534425
345.0,166.8731075460807,1.0,22.32730721766865
345.25,166.87310754657727,1.0,22.327307217801238
345.5,166.87310754706783,1.0,22.327307217932216
345.75,166.87310754755248,1.0,22.327307218061613
346.0,166.87310754803127,1.0,22.327307218189453
346.25,166.8731075485042,1.0,22.327307218315724
346.5,166.87310754897143,1.0,22.32730721844047
346.75,166.87310754943297,1.0,22.3273072185637
347.0,166.87310754988894,1.0,22.32730721868544
347.25,166.87310755033937,1.0,22.327307218805704
347.5,166.8731075507843,1.0,22.327307218924503
347.75,166.87310755122394,1.0,22.327307219041884
348.0,166.87310755165822,1.0,22.327307219157834
348.25,166.87310755208716,1.0,22.327307219272363
348.5,166.87310755251096,1.0,22.327307219385514
348.75,166.87310755292964,1.0,22.3273072194973
349.0,166.8731075533432,1.0,22.327307219607718
349.25,166.87310755375177,1.0,22.327307219716808
349.5,166.87310755415535,1.0,22.327307219824565
349.75,166.8731075545541,1.0,22.32730721993103
350.0,166.87310755494804,1.0,22.327307220036207
350.25,166.87310755533716,1.0,22.327307220140103
350.5,166.87310755572156,1.0,22.327307220242737
350.75,166.87310755610127,1.0,22.327307220344117
351.0,166.87310755647644,1.0,22.327307220444286
351.25,166.87310755684706,1.0,22.32730722054324
351.5,166.8731075572132,1.0,22.327307220640996
351.75,166.87310755757488,1.0,22.327307220737566
352.0,166.87310755793217,1.0,22.32730722083296
352.25,166.87310755828514,1.0,22.327307220927203
352.5,166.87310755863388,1.0,22.327307221020316
352.75,166.87310755897835,1.0,22.327307221112285
353.0,166.87310755931867,1.0,22.32730722120315
353.25,166.87310755965484,1.0,22.32730722129291
353.5,166.87310755998698,1.0,22.327307221381588
353.75,166.87310756031508,1.0,22.327307221469187
354.0,166.8731075606392,1.0,22.327307221555728
354.25,166.8731075609594,1.0,22.32730722164122
354.5,166.87310756127573,1.0,22.327307221725682
354.75,166.87310756158826,1.0,22.327307221809125
355.0,166.87310756189697,1.0,22.32730722189155
355.25,166.87310756220194,1.0,22.327307221972976
355.5,166.8731075625032,1.0,22.327307222053413
355.75,166.8731075628009,1.0,22.327307222132895
356.0,166.87310756309495,1.0,22.327307222211406
356.25,166.87310756338542,1.0,22.32730722228896
356.5,166.87310756367236,1.0,22.327307222365576
356.75,166.8731075639559,1.0,22.327307222441277
357.0,166.87310756423597,1.0,22.32730722251606
357.25,166.87310756451262,1.0,22.327307222589923
357.5,166.87310756478595,1.0,22.3273072226629
357.75,166.873107565056,1.0,22.327307222734998
358.0,166.87310756532275,1.0,22.327307222806226
358.25,166.87310756558634,1.0,22.327307222876602
358.5,166.87310756584668,1.0,22.32730722294611
358.75,166.87310756610384,1.0,22.32730722301477
359.0,166.87310756635793,1.0,22.327307223082613
359.25,166.87310756660898,1.0,22.327307223149646
359.5,166.87310756685696,1.0,22.327307223215854
359.75,166.87310756710195,1.0,22.327307223281267
360.0,166.87310756734394,1.0,22.327307223345873
360.25,166.87310756758308,1.0,22.327307223409726
360.5,166.87310756781926,1.0,22.327307223472783
360.75,166.87310756805263,1.0,22.327307223535094
361.0,166.87310756828316,1.0,22.327307223596645
361.25,166.87310756851093,1.0,22.32730722365746
361.5,166.8731075687359,1.0,22.327307223717522
361.75,166.87310756895812,1.0,22.327307223776856
362.0,166.87310756917776,1.0,22.3273072238355
362.25,166.87310756939468,1.0,22.327307223893417
362.5,166.87310756960903,1.0,22.327307223950648
362.75,166.87310756982072,1.0,22.327307224007168
363.0,166.8731075700299,1.0,22.32730722406302
363.25,166.87310757023653,1.0,22.327307224118186
363.5,166.87310757044065,1.0,22.32730722417269
363.75,166.87310757064233,1.0,22.327307224226534
364.0,166.87310757084157,1.0,22.327307224279732
364.25,166.8731075710384,1.0,22.32730722433228
364.5,166.87310757123288,1.0,22.32730722438421
364.75,166.87310757142495,1.0,22.327307224435494
365.0,166.87310757161475,1.0,22.327307224486166
365.25,166.87310757180222,1.0,22.327307224536224
365.5,166.87310757198745,1.0,22.327307224585677
365.75,166.87310757217045,1.0,22.327307224634538
366.0,166.87310757235124,1.0,22.327307224682812
366.25,166.87310757252982,1.0,22.32730722473049
366.5,166.87310757270626,1.0,22.3273072247776
366.75,166.87310757288057,1.0,22.32730722482414
367.0,166.87310757305278,1.0,22.32730722487012
367.25,166.8731075732229,1.0,22.327307224915543
367.5,166.873107573391,1.0,22.32730722496042
367.75,166.87310757355704,1.0,22.327307225004752
368.0,166.8731075737211,1.0,22.327307225048553
368.25,166.87310757388315,1.0,22.327307225091825
368.5,166.87310757404325,1.0,22.327307225134568
368.75,166.8731075742014,1.0,22.3273072251768
369.0,166.87310757435768,1.0,22.327307225218522
369.25,166.87310757451206,1.0,22.32730722525974
369.5,166.87310757466457,1.0,22.327307225300462
369.75,166.87310757481526,1.0,22.327307225340697
370.0,166.8731075749641,1.0,22.327307225380437
370.25,166.87310757511116,1.0,22.3273072254197
370.5,166.87310757525643,1.0,22.327307225458487
370.75,166.87310757539996,1.0,22.327307225496806
371.0,166.87310757554178,1.0,22.327307225534675
371.25,166.8731075756819,1.0,22.327307225572085
371.5,166.87310757582026,1.0,22.327307225609026
371.75,166.87310757595702,1.0,22.32730722564554
372.0,166.87310757609208,1.0,22.3273072256816
372.25,166.87310757622555,1.0,22.327307225717238
372.5,166.87310757635737,1.0,22.327307225752435
372.75,166.87310757648766,1.0,22.32730722578722
373.0,166.87310757661635,1.0,22.327307225821578
373.25,166.87310757674345,1.0,22.327307225855513
373.5,166.87310757686902,1.0,22.327307225889044
373.75,166.87310757699314,1.0,22.32730722592218
374.0,166.87310757711572,1.0,22.32730722595491
374.25,166.87310757723685,1.0,22.32730722598725
374.5,166.87310757735645,1.0,22.327307226019187
374.75,166.87310757747468,1.0,22.327307226050753
375.0,166.87310757759147,1.0,22.327307226081935
375.25,166.87310757770683,1.0,22.327307226112737
375.5,166.8731075778208,1.0,22.327307226143166
375.75,166.8731075779334,1.0,22.327307226173232
376.0,166.8731075780447,1.0,22.327307226202947
376.25,166.8731075781546,1.0,22.327307226232286
376.5,166.87310757826316,1.0,22.327307226261276
376.75,166.87310757837045,1.0,22.32730722628992
377.0,166.87310757847644,1.0,22.32730722631822
377.25,166.87310757858114,1.0,22.32730722634617
377.5,166.87310757868462,1.0,22.327307226373804
377.75,166.8731075787868,1.0,22.327307226401082
378.0,166.87310757888775,1.0,22.32730722642804
378.25,166.87310757898751,1.0,22.327307226454675
378.5,166.87310757908608,1.0,22.32730722648099
378.75,166.87310757918345,1.0,22.32730722650699
379.0,166.87310757927963,1.0,22.327307226532668
379.25,166.87310757937468,1.0,22.327307226558045
379.5,166.87310757946858,1.0,22.327307226583116
379.75,166.8731075795613,1.0,22.32730722660787
380.0,166.87310757965292,1.0,22.327307226632335
380.25,166.8731075797435,1.0,22.327307226656522
380.5,166.87310757983292,1.0,22.327307226680396
380.75,166.87310757992128,1.0,22.327307226703986
381.0,166.8731075800086,1.0,22.3273072267273
381.25,166.87310758009488,1.0,22.32730722675034
381.5,166.8731075801801,1.0,22.327307226773087
381.75,166.87310758026427,1.0,22.327307226795565
382.0,166.87310758034744,1.0,22.32730722681777
382.25,166.87310758042963,1.0,22.327307226839714
382.5,166.8731075805108,1.0,22.327307226861386
382.75,166.873107580591,1.0,22.327307226882805
383.0,166.87310758067025,1.0,22.327307226903958
383.25,166.87310758074858,1.0,22.327307226924873
383.5,166.8731075808259,1.0,22.327307226945514
383.75,166.8731075809023,1.0,22.327307226965917
384.0,166.8731075809778,1.0,22.327307226986076
384.25,166.8731075810524,1.0,22.327307227005996
384.5,166.87310758112608,1.0,22.327307227025663
384.75,166.8731075811989,1.0,22.327307227045104
385.0,166.8731075812708,1.0,22.327307227064303
385.25,166.87310758134186,1.0,22.327307227083278
385.5,166.87310758141209,1.0,22.32730722710203
385.75,166.87310758148143,1.0,22.327307227120546
386.0,166.87310758155,1.0,22.32730722713885
386.25,166.87310758161766,1.0,22.327307227156915
386.5,166.87310758168456,1.0,22.327307227174778
386.75,166.87310758175062,1.0,22.327307227192414
387.0,166.87310758181593,1.0,22.327307227209854
387.25,166.87310758188045,1.0,22.327307227227077
387.5,166.87310758194417,1.0,22.32730722724409
387.75,166.87310758200712,1.0,22.3273072272609
388.0,166.87310758206937,1.0,22.32730722727752
388.25,166.87310758213079,1.0,22.327307227293918
388.5,166.8731075821915,1.0,22.327307227310126
388.75,166.87310758225152,1.0,22.327307227326155
389.0,166.87310758231075,1.0,22.32730722734197
389.25,166.87310758236933,1.0,22.327307227357608
389.5,166.87310758242717,1.0,22.32730722737305
389.75,166.87310758248435,1.0,22.32730722738832
390.0,166.8731075825408,1.0,22.32730722740339
390.25,166.8731075825966,1.0,22.327307227418284
390.5,166.8731075826517,1.0,22.327307227433
390.75,166.87310758270615,1.0,22.32730722744754
391.0,166.87310758275993,1.0,22.327307227461898
391.25,166.8731075828131,1.0,22.327307227476094
391.5,166.8731075828656,1.0,22.32730722749011
391.75,166.8731075829175,1.0,22.32730722750397
392.0,166.87310758296877,1.0,22.327307227517657
392.25,166.87310758301942,1.0,22.32730722753118
392.5,166.87310758306947,1.0,22.327307227544544
392.75,166.8731075831189,1.0,22.32730722755774
393.0,166.87310758316772,1.0,22.327307227570778
393.25,166.87310758321598,1.0,22.327307227583663
393.5,166.87310758326365,1.0,22.32730722759639
393.75,166.87310758331074,1.0,22.327307227608962
394.0,166.8731075833573,1.0,22.327307227621393
394.25,166.87310758340328,1.0,22.32730722763367
394.5,166.8731075834487,1.0,22.327307227645797
394.75,166.87310758349358,1.0,22.327307227657776
395.0,166.8731075835379,1.0,22.327307227669607
395.25,166.8731075835817,1.0,22.32730722768131
395.5,166.873107583625,1.0,22.32730722769287
395.75,166.87310758366777,1.0,22.32730722770429
396.0,166.87310758371,1.0,22.327307227715565
396.25,166.87310758375173,1.0,22.327307227726706
396.5,166.873107583793,1.0,22.327307227737723
396.75,166.87310758383376,1.0,22.327307227748605
397.0,166.87310758387395,1.0,22.327307227759334
397.25,166.8731075839138,1.0,22.327307227769975
397.5,166.87310758395307,1.0,22.327307227780462
397.75,166.8731075839919,1.0,22.32730722779083
398.0,166.87310758403027,1.0,22.327307227801075
398.25,166.87310758406815,1.0,22.32730722781119
398.5,166.87310758410555,1.0,22.327307227821176
398.75,166.87310758414256,1.0,22.327307227831056
399.0,166.87310758417914,1.0,22.32730722784082
399.25,166.87310758421523,1.0,22.32730722785046
399.5,166.87310758425087,1.0,22.327307227859976
399.75,166.87310758428612,1.0,22.327307227869387
400.0,166.87310758432096,1.0,22.327307227878688
400.25,166.87310758435535,1.0,22.32730722788787
400.5,166.87310758438934,1.0,22.32730722789695
400.75,166.87310758442294,1.0,22.327307227905916
401.0,166.87310758445614,1.0,22.32730722791478
401.25,166.87310758448893,1.0,22.327307227923537
401.5,166.87310758452128,1.0,22.32730722793217
401.75,166.87310758455328,1.0,22.327307227940718
402.0,166.87310758458494,1.0,22.32730722794917
402.25,166.87310758461615,1.0,22.327307227957505
402.5,166.87310758464702,1.0,22.327307227965743
402.75,166.8731075846775,1.0,22.327307227973886
403.0,166.87310758470764,1.0,22.32730722798193
403.25,166.8731075847374,1.0,22.327307227989877
403.5,166.87310758476684,1.0,22.327307227997736
403.75,166.8731075847959,1.0,22.327307228005495
404.0,166.8731075848246,1.0,22.327307228013154
404.25,166.87310758485296,1.0,22.32730722802073
404.5,166.87310758488098,1.0,22.32730722802821
404.75,166.87310758490867,1.0,22.327307228035604
405.0,166.873107584936,1.0,22.327307228042905
405.25,166.87310758496307,1.0,22.327307228050127
405.5,166.87310758498975,1.0,22.327307228057254
405.75,166.87310758501616,1.0,22.327307228064303
406.0,166.8731075850422,1.0,22.327307228071252
406.25,166.873107585068,1.0,22.327307228078144
406.5,166.87310758509338,1.0,22.32730722808492
406.75,166.87310758511856,1.0,22.327307228091644
407.0,166.87310758514337,1.0,22.32730722809827
407.25,166.87310758516793,1.0,22.32730722810483
407.5,166.87310758519214,1.0,22.32730722811129
407.75,166.87310758521613,1.0,22.327307228117697
408.0,166.8731075852398,1.0,22.327307228124017
408.25,166.8731075852632,1.0,22.327307228130262
408.5,166.87310758528628,1.0,22.327307228136426
408.75,166.87310758530913,1.0,22.327307228142526
409.0,166.87310758533167,1.0,22.327307228148545
409.25,166.87310758535398,1.0,22.327307228154503
409.5,166.87310758537598,1.0,22.327307228160375
409.75,166.87310758539772,1.0,22.327307228166177
410.0,166.87310758541923,1.0,22.32730722817192
410.25,166.8731075854405,1.0,22.3273072281776
410.5,166.87310758546144,1.0,22.32730722818319
410.75,166.87310758548216,1.0,22.327307228188726
411.0,166.87310758550268,1.0,22.3273072281942
411.25,166.87310758552292,1.0,22.327307228199608
411.5,166.87310758554287,1.0,22.327307228204933
411.75,166.87310758556265,1.0,22.327307228210216
412.0,166.87310758558215,1.0,22.32730722821542
412.25,166.87310758560145,1.0,22.327307228220572
412.5,166.87310758562052,1.0,22.327307228225667
412.75,166.87310758563933,1.0,22.32730722823069
413.0,166.87310758565792,1.0,22.32730722823565
413.25,166.8731075856763,1.0,22.32730722824056
413.5,166.87310758569447,1.0,22.32730722824541
413.75,166.87310758571238,1.0,22.32730722825019
414.0,166.8731075857301,1.0,22.327307228254927
414.25,166.87310758574762,1.0,22.327307228259603
414.5,166.87310758576496,1.0,22.327307228264228
414.75,166.87310758578204,1.0,22.32730722826879
415.0,166.87310758579895,1.0,22.327307228273305
415.25,166.8731075858156,1.0,22.327307228277753
415.5,166.8731075858321,1.0,22.327307228282155
415.75,166.8731075858484,1.0,22.32730722828651
416.0,166.8731075858645,1.0,22.327307228290806
416.25,166.8731075858804,1.0,22.327307228295055
416.5,166.8731075858961,1.0,22.327307228299244
416.75,166.87310758591167,1.0,22.327307228303404
417.0,166.873107585927,1.0,22.327307228307493
417.25,166.87310758594214,1.0,22.327307228311536
417.5,166.8731075859571,1.0,22.327307228315526
417.75,166.8731075859719,1.0,22.327307228319484
418.0,166.8731075859865,1.0,22.32730722832338
418.25,166.87310758600097,1.0,22.327307228327246
418.5,166.87310758601524,1.0,22.327307228331055
418.75,166.8731075860293,1.0,22.32730722833481
419.0,166.87310758604326,1.0,22.327307228338537
419.25,166.87310758605702,1.0,22.32730722834221
419.5,166.8731075860706,1.0,22.327307228345838
419.75,166.87310758608407,1.0,22.327307228349433
420.0,166.87310758609732,1.0,22.327307228352968
420.25,166.87310758611045,1.0,22.327307228356478
420.5,166.8731075861234,1.0,22.32730722835994
420.75,166.8731075861362,1.0,22.327307228363352
421.0,166.87310758614888,1.0,22.327307228366735
421.25,166.87310758616138,1.0,22.327307228370074
421.5,166.87310758617372,1.0,22.327307228373368
421.75,166.87310758618594,1.0,22.327307228376633
422.0,166.873107586198,1.0,22.32730722837985
422.25,166.8731075862099,1.0,22.327307228383027
422.5,166.87310758622166,1.0,22.32730722838617
422.75,166.87310758623335,1.0,22.327307228389287
423.0,166.87310758624483,1.0,22.327307228392357
423.25,166.87310758625614,1.0,22.327307228395373
423.5,166.87310758626734,1.0,22.327307228398364
423.75,166.87310758627842,1.0,22.327307228401324
424.0,166.87310758628942,1.0,22.327307228404262
424.25,166.87310758630025,1.0,22.32730722840715
424.5,166.8731075863109,1.0,22.32730722841
424.75,166.87310758632145,1.0,22.327307228412813
425.0,166.8731075863319,1.0,22.327307228415606
425.25,166.87310758634226,1.0,22.32730722841837
425.5,166.87310758635243,1.0,22.327307228421084
425.75,166.8731075863625,1.0,22.32730722842377
426.0,166.87310758637244,1.0,22.327307228426427
426.25,166.87310758638225,1.0,22.327307228429046
426.5,166.87310758639197,1.0,22.32730722843164
426.75,166.8731075864016,1.0,22.32730722843421
427.0,166.87310758641104,1.0,22.327307228436734
427.25,166.87310758642042,1.0,22.327307228439235
427.5,166.87310758642968,1.0,22.32730722844171
427.75,166.87310758643883,1.0,22.327307228444155
428.0,166.87310758644784,1.0,22.327307228446557
428.25,166.87310758645674,1.0,22.327307228448934
428.5,166.8731075864656,1.0,22.327307228451303
428.75,166.8731075864743,1.0,22.327307228453623
429.0,166.87310758648294,1.0,22.32730722845593
429.25,166.87310758649144,1.0,22.3273072284582
429.5,166.87310758649983,1.0,22.327307228460437
429.75,166.87310758650813,1.0,22.327307228462654
430.0,166.87310758651637,1.0,22.327307228464857
430.25,166.87310758652444,1.0,22.32730722846701
430.5,166.87310758653246,1.0,22.32730722846915
430.75,166.8731075865404,1.0,22.327307228471277
431.0,166.8731075865482,1.0,22.327307228473355
431.25,166.87310758655593,1.0,22.32730722847542
431.5,166.87310758656358,1.0,22.327307228477462
431.75,166.8731075865711,1.0,22.327307228479473
432.0,166.87310758657858,1.0,22.327307228481466
432.25,166.8731075865859,1.0,22.327307228483416
432.5,166.87310758659322,1.0,22.327307228485374
432.75,166.87310758660038,1.0,22.327307228487285
433.0,166.8731075866075,1.0,22.327307228489182
433.25,166.87310758661454,1.0,22.327307228491065
433.5,166.87310758662147,1.0,22.327307228492916
433.75,166.8731075866283,1.0,22.32730722849474
434.0,166.87310758663506,1.0,22.327307228496544
434.25,166.8731075866418,1.0,22.32730722849834
434.5,166.8731075866484,1.0,22.327307228500104
434.75,166.8731075866549,1.0,22.32730722850184
435.0,166.87310758666138,1.0,22.327307228503575
435.25,166.87310758666774,1.0,22.327307228505273
435.5,166.87310758667405,1.0,22.327307228506957
435.75,166.8731075866803,1.0,22.327307228508626
436.0,166.87310758668644,1.0,22.327307228510264
436.25,166.8731075866925,1.0,22.32730722851188
436.5,166.87310758669855,1.0,22.327307228513497
436.75,166.87310758670446,1.0,22.327307228515075
